ticker,company,year,statement,account_nm,amount
051900,LG생활건강,2021,IS,기타영업외수익,543.82716863
051900,LG생활건강,2021,IS,기타영업외비용,1484.06751184
051900,LG생활건강,2021,IS,지분법손익,50.72767505
051900,LG생활건강,2021,IS,법인세비용차감전순이익(손실),11873.64858585
051900,LG생활건강,2021,IS,법인세비용,3262.37006705
051900,LG생활건강,2021,IS,당기순이익(손실),8611.2785188
051900,LG생활건강,2021,IS,지배기업소유주지분,8445.23495741
051900,LG생활건강,2021,IS,비지배지분,166.04356139
051900,LG생활건강,2021,IS,기본 및 희석 보통주당이익,0.00050395
051900,LG생활건강,2021,IS,기본 및 희석 우선주당이익,0.00050445
051900,LG생활건강,2021,CIS,당기순이익(손실),8611.2785188
051900,LG생활건강,2021,CIS,기타포괄손익,797.93999467
051900,LG생활건강,2021,CIS,후속적으로 당기손익으로 재분류되지 않는 항목,186.24875033
051900,LG생활건강,2021,CIS,확정급여제도의 재측정손익(세후기타포괄손익),187.7453696
051900,LG생활건강,2021,CIS,기타포괄손익 공정가치 측정 금융자산 평가손실,-1.49661927
051900,LG생활건강,2021,CIS,기타포괄손익 공정가치 측정 금융자산 처분이익,0.0
051900,LG생활건강,2021,CIS,당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),611.69124434
051900,LG생활건강,2021,CIS,지분법 적용대상 관계기업과 공동기업의 기타포괄손익에 대한 지분(세후기타포괄손익),2.34458815
051900,LG생활건강,2021,CIS,해외사업장환산외환차이(세후기타포괄손익),609.34665619
051900,LG생활건강,2021,CIS,총포괄손익,9409.21851347
051900,LG생활건강,2021,CIS,지배기업소유주지분,9226.66603722
051900,LG생활건강,2021,CIS,비지배지분,182.55247625
051900,LG생활건강,2021,CF,영업활동현금흐름,9844.81666368
051900,LG생활건강,2021,CF,당기순이익(손실),8611.2785188
051900,LG생활건강,2021,CF,수익ㆍ비용의가감,6555.94377448
051900,LG생활건강,2021,CF,감가상각비,2409.17419595
051900,LG생활건강,2021,CF,무형자산상각비,341.29748348
051900,LG생활건강,2021,CF,퇴직급여,504.13856656
051900,LG생활건강,2021,CF,대손상각비,37.29253285
051900,LG생활건강,2021,CF,이자비용,125.37198896
051900,LG생활건강,2021,CF,외화환산손실,12.33674337
051900,LG생활건강,2021,CF,당기손익-공정가치 측정 금융자산 평가손실,49.21968498
051900,LG생활건강,2021,CF,당기손익-공정가치 측정 금융부채 평가손실,13.80318713
051900,LG생활건강,2021,CF,당기손익-공정가치 측정 금융자산 평가이익,-15.82418788
051900,LG생활건강,2021,CF,당기손익-공정가치 측정 금융부채 평가이익,-2.5579824
051900,LG생활건강,2021,CF,당기손익-공정가치 측정 금융자산 처분손실,0.0
051900,LG생활건강,2021,CF,유형자산처분손실,49.47235977
051900,LG생활건강,2021,CF,투자부동산처분손실,0.0
051900,LG생활건강,2021,CF,무형자산처분손실,7.00100092
051900,LG생활건강,2021,CF,사용권자산처분손실,0.87136919
051900,LG생활건강,2021,CF,유형자산손상차손,36.95340823
051900,LG생활건강,2021,CF,투자부동산손상차손,0.0
051900,LG생활건강,2021,CF,무형자산손상차손,5.63290248
051900,LG생활건강,2021,CF,사용권자산손상차손,3.38700185
051900,LG생활건강,2021,CF,법인세비용,3262.37006705
051900,LG생활건강,2021,CF,이자수익,56.80872283
051900,LG생활건강,2021,CF,배당금수익,-1.866
051900,LG생활건강,2021,CF,기타의 대손상각비,-11.35147924
051900,LG생활건강,2021,CF,외화환산이익,16.45379301
051900,LG생활건강,2021,CF,종속기업/관계기업/공동기업투자처분이익,62.59434084
051900,LG생활건강,2021,CF,유형자산처분이익,78.82228803
051900,LG생활건강,2021,CF,투자부동산처분이익,4.24275509
051900,LG생활건강,2021,CF,무형자산처분이익,0.314
051900,LG생활건강,2021,CF,사용권자산처분이익,0.50260469
051900,LG생활건강,2021,CF,지분법손익,50.72767505
051900,LG생활건강,2021,CF,염가매수차익,0.31288923
051900,LG생활건강,2021,CF,영업활동으로인한자산ㆍ부채의변동,-2322.37308874
051900,LG생활건강,2021,CF,매출채권,488.30535465
051900,LG생활건강,2021,CF,기타채권,74.39955809
051900,LG생활건강,2021,CF,재고자산,-1478.05686623
051900,LG생활건강,2021,CF,기타유동자산,32.46409858
051900,LG생활건강,2021,CF,기타비유동자산,-58.25558786
051900,LG생활건강,2021,CF,매입채무,51.29900386
051900,LG생활건강,2021,CF,기타채무,-311.06874116
051900,LG생활건강,2021,CF,환불부채,-30.17943114
051900,LG생활건강,2021,CF,기타유동금융부채,-124.76452211
051900,LG생활건강,2021,CF,기타유동부채,-335.1790151
051900,LG생활건강,2021,CF,예수보증금,-12.9330389
051900,LG생활건강,2021,CF,퇴직금의 지급,48.91083551
051900,LG생활건강,2021,CF,퇴직급여부채의 관계사 전입,5.61746152
051900,LG생활건강,2021,CF,사외적립자산의 기여,-559.21334529
051900,LG생활건강,2021,CF,기타비유동부채,-15.89718214
051900,LG생활건강,2021,CF,이자수취(영업),48.50875119
051900,LG생활건강,2021,CF,배당금수취(영업),63.84911352
051900,LG생활건강,2021,CF,이자지급(영업),79.82482336
051900,LG생활건강,2021,CF,법인세납부(환급),3032.56558221
051900,LG생활건강,2021,CF,투자활동현금흐름,-4651.22432772
051900,LG생활건강,2021,CF,단기금융상품의 감소,420.0
051900,LG생활건강,2021,CF,단기기타채권의 감소,71.50005783
051900,LG생활건강,2021,CF,장기금융상품의 감소,0.0
051900,LG생활건강,2021,CF,장기기타채권의 감소,22.86461472
051900,LG생활건강,2021,CF,기타포괄손익-공정가치 측정 금융자산의 처분,0.0
051900,LG생활건강,2021,CF,기타비유동금융자산의 감소,0.0
051900,LG생활건강,2021,CF,관계기업에 대한 투자자산의 처분,0.16943803
051900,LG생활건강,2021,CF,유형자산의 처분,179.70989609
051900,LG생활건강,2021,CF,투자부동산의 처분,23.6
051900,LG생활건강,2021,CF,무형자산의 처분,2.70342552
051900,LG생활건강,2021,CF,정부보조금의 수취,2.537
051900,LG생활건강,2021,CF,종속기업 처분으로 인한 순현금유입액,73.64927342
051900,LG생활건강,2021,CF,단기금융상품의 증가,762.29
051900,LG생활건강,2021,CF,단기기타채권의 증가,6.96100059
051900,LG생활건강,2021,CF,장기기타채권의 증가,45.63158125
051900,LG생활건강,2021,CF,기타포괄손익-공정가치 측정 금융자산의 취득,0.0
051900,LG생활건강,2021,CF,유형자산의 취득,3218.74697496
051900,LG생활건강,2021,CF,투자부동산의 취득,0.1252892
051900,LG생활건강,2021,CF,무형자산의 취득,103.12236474
051900,LG생활건강,2021,CF,사업결합으로 인한 순현금 유출,1311.08082259
051900,LG생활건강,2021,CF,재무활동현금흐름,-2384.00403869
051900,LG생활건강,2021,CF,단기차입금의 차입,2115.08361822
051900,LG생활건강,2021,CF,장기차입금의 차입,0.0
051900,LG생활건강,2021,CF,종속기업의 유상증자,1.2
051900,LG생활건강,2021,CF,단기차입금의 상환,1604.5125842
051900,LG생활건강,2021,CF,유동성장기차입금의 상환,35.78572
051900,LG생활건강,2021,CF,유동성사채의 상환,0.0
051900,LG생활건강,2021,CF,리스부채의 지급,850.93142807
051900,LG생활건강,2021,CF,종속기업투자의 취득,147.70273001
051900,LG생활건강,2021,CF,배당금지급,1861.35519463
051900,LG생활건강,2021,CF,환율변동효과 반영전 현금및현금성자산의 순증가(감소),2809.58829727
051900,LG생활건강,2021,CF,기초현금및현금성자산,4341.05464098
051900,LG생활건강,2021,CF,현금및현금성자산에 대한 환율변동효과,3.25780165
051900,LG생활건강,2021,CF,해외사업환산차이,191.30537743
051900,LG생활건강,2021,CF,기말현금및현금성자산,7345.20611733
051900,LG생활건강,2021,SCE,기초자본,885.8947
051900,LG생활건강,2021,SCE,기초자본,48054.04131407
051900,LG생활건강,2021,SCE,기초자본,-1241.22981721
051900,LG생활건강,2021,SCE,기초자본,973.25737783
051900,LG생활건강,2021,SCE,기초자본,48491.95698865
051900,LG생활건강,2021,SCE,기초자본,932.16194376
051900,LG생활건강,2021,SCE,기초자본,47559.79504489
051900,LG생활건강,2021,SCE,기초자본,-1112.1685298
051900,LG생활건강,2021,SCE,당기순이익(손실),8445.23495741
051900,LG생활건강,2021,SCE,당기순이익(손실),8611.2785188
051900,LG생활건강,2021,SCE,당기순이익(손실),8445.23495741
051900,LG생활건강,2021,SCE,당기순이익(손실),166.04356139
051900,LG생활건강,2021,SCE,확정급여제도의 재측정요소,187.7453696
051900,LG생활건강,2021,SCE,확정급여제도의 재측정요소,2.58833414
051900,LG생활건강,2021,SCE,확정급여제도의 재측정요소,185.15703546
051900,LG생활건강,2021,SCE,확정급여제도의 재측정요소,185.15703546
051900,LG생활건강,2021,SCE,기타포괄손익 공정가치 측정 금융자산 평가손실,-1.49661927
051900,LG생활건강,2021,SCE,기타포괄손익 공정가치 측정 금융자산 평가손실,-1.49661927
051900,LG생활건강,2021,SCE,기타포괄손익 공정가치 측정 금융자산 평가손실,-1.49661927
051900,LG생활건강,2021,SCE,지분법자본변동,2.34458815
051900,LG생활건강,2021,SCE,지분법자본변동,2.34458815
051900,LG생활건강,2021,SCE,지분법자본변동,2.34458815
051900,LG생활건강,2021,SCE,해외사업환산손익,609.34665619
051900,LG생활건강,2021,SCE,해외사업환산손익,13.92058072
051900,LG생활건강,2021,SCE,해외사업환산손익,595.42607547
051900,LG생활건강,2021,SCE,해외사업환산손익,595.42607547
051900,LG생활건강,2021,SCE,현금배당,1844.2129695
051900,LG생활건강,2021,SCE,현금배당,1844.2129695
051900,LG생활건강,2021,SCE,현금배당,1844.2129695
051900,LG생활건강,2021,SCE,비지배지분의 변동,-1062.14656931
051900,LG생활건강,2021,SCE,비지배지분의 변동,-1062.14656931
051900,LG생활건강,2021,SCE,비지배지분의 변동,-16.48784975
051900,LG생활건강,2021,SCE,비지배지분의 변동,-1078.63441906
051900,LG생활건강,2021,SCE,기말자본,973.25737783
051900,LG생활건강,2021,SCE,기말자본,885.8947
051900,LG생활건강,2021,SCE,기말자본,54840.22033744
051900,LG생활건강,2021,SCE,기말자본,-644.95577286
051900,LG생활건강,2021,SCE,기말자본,-2174.31509911
051900,LG생활건강,2021,SCE,기말자본,53880.1015433
051900,LG생활건강,2021,SCE,기말자본,54978.32811356
051900,LG생활건강,2021,SCE,기말자본,1098.22657026
051900,LG생활건강,2021,BS,유동자산,24728.84295774
051900,LG생활건강,2021,BS,현금및현금성자산,7345.20611733
051900,LG생활건강,2021,BS,단기금융상품,953.524488
051900,LG생활건강,2021,BS,기타채권,5929.64794438
051900,LG생활건강,2021,BS,매출채권,5548.57050527
051900,LG생활건강,2021,BS,기타채권,381.07743911
051900,LG생활건강,2021,BS,재고자산,10006.55942465
051900,LG생활건강,2021,BS,기타유동금융자산,8.24675343
051900,LG생활건강,2021,BS,기타유동자산,485.65822995
051900,LG생활건강,2021,BS,비유동자산,50823.55121943
051900,LG생활건강,2021,BS,장기금융상품,0.2
051900,LG생활건강,2021,BS,장기기타채권,490.92915577
051900,LG생활건강,2021,BS,관계기업및공동기업투자,591.67859842
051900,LG생활건강,2021,BS,이연법인세자산,385.93929168
051900,LG생활건강,2021,BS,유형자산,24491.12181346
051900,LG생활건강,2021,BS,사용권자산,2042.88160278
051900,LG생활건강,2021,BS,투자부동산,301.29279961
051900,LG생활건강,2021,BS,무형자산,21687.19935017
051900,LG생활건강,2021,BS,기타비유동금융자산,284.09958922
051900,LG생활건강,2021,BS,기타비유동자산,548.20901832
051900,LG생활건강,2021,BS,자산총계,75552.39417717
051900,LG생활건강,2021,BS,유동부채,15258.44759254
051900,LG생활건강,2021,BS,매입채무 및 기타유동채무,8623.6797356
051900,LG생활건강,2021,BS,단기매입채무,2705.71519551
051900,LG생활건강,2021,BS,기타채무,2996.60142515
051900,LG생활건강,2021,BS,단기차입금,2566.7614585
051900,LG생활건강,2021,BS,유동성장기차입금,54.60181804
051900,LG생활건강,2021,BS,유동성사채,299.9998384
051900,LG생활건강,2021,BS,당기법인세부채,1888.01478806
051900,LG생활건강,2021,BS,유동반품충당부채,128.75692276
051900,LG생활건강,2021,BS,기타유동금융부채,3305.77242027
051900,LG생활건강,2021,BS,기타유동부채,1312.22372585
051900,LG생활건강,2021,BS,비유동부채,5315.61847107
051900,LG생활건강,2021,BS,장기매입채무 및 기타비유동채무,212.37095226
051900,LG생활건강,2021,BS,장기차입금,173.41601617
051900,LG생활건강,2021,BS,사채,0.0
051900,LG생활건강,2021,BS,장기예수보증금,38.95493609
051900,LG생활건강,2021,BS,퇴직급여부채,514.21810319
051900,LG생활건강,2021,BS,이연법인세부채,1217.35464959
051900,LG생활건강,2021,BS,기타비유동금융부채,2631.49536421
051900,LG생활건강,2021,BS,기타비유동부채,740.17940182
051900,LG생활건강,2021,BS,부채총계,20574.06606361
051900,LG생활건강,2021,BS,지배기업소유지분,53880.1015433
051900,LG생활건강,2021,BS,자본금,885.8947
051900,LG생활건강,2021,BS,자본잉여금,973.25737783
051900,LG생활건강,2021,BS,이익잉여금(결손금),54840.22033744
051900,LG생활건강,2021,BS,기타포괄손익누계액,-644.95577286
051900,LG생활건강,2021,BS,기타자본항목,-2174.31509911
051900,LG생활건강,2021,BS,비지배지분,1098.22657026
051900,LG생활건강,2021,BS,자본총계,54978.32811356
051900,LG생활건강,2021,BS,자본과부채총계,75552.39417717
051900,LG생활건강,2021,IS,매출액,80915.11297961
051900,LG생활건강,2021,IS,매출원가,30398.8355504
051900,LG생활건강,2021,IS,매출총이익,50516.27742921
051900,LG생활건강,2021,IS,판매비와관리비,37619.97319316
051900,LG생활건강,2021,IS,영업이익(손실),12896.30423605
051900,LG생활건강,2021,IS,금융수익,95.72005157
051900,LG생활건강,2021,IS,금융원가,228.86303361
051900,LG생활건강,2021,IS,기타영업외수익,543.82716863
051900,LG생활건강,2021,IS,기타영업외비용,1484.06751184
051900,LG생활건강,2021,IS,지분법손익,50.72767505
051900,LG생활건강,2021,IS,법인세비용차감전순이익(손실),11873.64858585
051900,LG생활건강,2021,IS,법인세비용,3262.37006705
051900,LG생활건강,2021,IS,당기순이익(손실),8611.2785188
051900,LG생활건강,2021,IS,지배기업소유주지분,8445.23495741
051900,LG생활건강,2021,IS,비지배지분,166.04356139
051900,LG생활건강,2021,IS,기본 및 희석 보통주당이익,0.00050395
051900,LG생활건강,2021,IS,기본 및 희석 우선주당이익,0.00050445
051900,LG생활건강,2021,CIS,당기순이익(손실),8611.2785188
051900,LG생활건강,2021,CIS,기타포괄손익,797.93999467
051900,LG생활건강,2021,CIS,후속적으로 당기손익으로 재분류되지 않는 항목,186.24875033
051900,LG생활건강,2021,CIS,확정급여제도의 재측정손익(세후기타포괄손익),187.7453696
051900,LG생활건강,2021,CIS,기타포괄손익 공정가치 측정 금융자산 평가손실,-1.49661927
051900,LG생활건강,2021,CIS,기타포괄손익 공정가치 측정 금융자산 처분이익,0.0
051900,LG생활건강,2021,CIS,당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),611.69124434
051900,LG생활건강,2021,CIS,지분법 적용대상 관계기업과 공동기업의 기타포괄손익에 대한 지분(세후기타포괄손익),2.34458815
051900,LG생활건강,2021,CIS,해외사업장환산외환차이(세후기타포괄손익),609.34665619
051900,LG생활건강,2021,CIS,총포괄손익,9409.21851347
051900,LG생활건강,2021,CIS,지배기업소유주지분,9226.66603722
051900,LG생활건강,2021,CIS,비지배지분,182.55247625
051900,LG생활건강,2021,CF,영업활동현금흐름,9844.81666368
051900,LG생활건강,2021,CF,당기순이익(손실),8611.2785188
051900,LG생활건강,2021,CF,수익ㆍ비용의가감,6555.94377448
051900,LG생활건강,2021,CF,감가상각비,2409.17419595
051900,LG생활건강,2021,CF,무형자산상각비,341.29748348
051900,LG생활건강,2021,CF,퇴직급여,504.13856656
051900,LG생활건강,2021,CF,대손상각비,37.29253285
051900,LG생활건강,2021,CF,이자비용,125.37198896
051900,LG생활건강,2021,CF,외화환산손실,12.33674337
051900,LG생활건강,2021,CF,당기손익-공정가치 측정 금융자산 평가손실,49.21968498
051900,LG생활건강,2021,CF,당기손익-공정가치 측정 금융부채 평가손실,13.80318713
051900,LG생활건강,2021,CF,당기손익-공정가치 측정 금융자산 평가이익,-15.82418788
051900,LG생활건강,2021,CF,당기손익-공정가치 측정 금융부채 평가이익,-2.5579824
051900,LG생활건강,2021,CF,당기손익-공정가치 측정 금융자산 처분손실,0.0
051900,LG생활건강,2021,CF,유형자산처분손실,49.47235977
051900,LG생활건강,2021,CF,투자부동산처분손실,0.0
051900,LG생활건강,2021,CF,무형자산처분손실,7.00100092
051900,LG생활건강,2021,CF,사용권자산처분손실,0.87136919
051900,LG생활건강,2021,CF,유형자산손상차손,36.95340823
051900,LG생활건강,2021,CF,투자부동산손상차손,0.0
051900,LG생활건강,2021,CF,무형자산손상차손,5.63290248
051900,LG생활건강,2021,CF,사용권자산손상차손,3.38700185
051900,LG생활건강,2021,CF,법인세비용,3262.37006705
051900,LG생활건강,2021,CF,이자수익,56.80872283
051900,LG생활건강,2021,CF,배당금수익,-1.866
051900,LG생활건강,2021,CF,기타의 대손상각비,-11.35147924
051900,LG생활건강,2021,CF,외화환산이익,16.45379301
051900,LG생활건강,2021,CF,종속기업/관계기업/공동기업투자처분이익,62.59434084
051900,LG생활건강,2021,CF,유형자산처분이익,78.82228803
051900,LG생활건강,2021,CF,투자부동산처분이익,4.24275509
051900,LG생활건강,2021,CF,무형자산처분이익,0.314
051900,LG생활건강,2021,CF,사용권자산처분이익,0.50260469
051900,LG생활건강,2021,CF,지분법손익,50.72767505
051900,LG생활건강,2021,CF,염가매수차익,0.31288923
051900,LG생활건강,2021,CF,영업활동으로인한자산ㆍ부채의변동,-2322.37308874
051900,LG생활건강,2021,CF,매출채권,488.30535465
051900,LG생활건강,2021,CF,기타채권,74.39955809
051900,LG생활건강,2021,CF,재고자산,-1478.05686623
051900,LG생활건강,2021,CF,기타유동자산,32.46409858
051900,LG생활건강,2021,CF,기타비유동자산,-58.25558786
051900,LG생활건강,2021,CF,매입채무,51.29900386
051900,LG생활건강,2021,CF,기타채무,-311.06874116
051900,LG생활건강,2021,CF,환불부채,-30.17943114
051900,LG생활건강,2021,CF,기타유동금융부채,-124.76452211
051900,LG생활건강,2021,CF,기타유동부채,-335.1790151
051900,LG생활건강,2021,CF,예수보증금,-12.9330389
051900,LG생활건강,2021,CF,퇴직금의 지급,48.91083551
051900,LG생활건강,2021,CF,퇴직급여부채의 관계사 전입,5.61746152
051900,LG생활건강,2021,CF,사외적립자산의 기여,-559.21334529
051900,LG생활건강,2021,CF,기타비유동부채,-15.89718214
051900,LG생활건강,2021,CF,이자수취(영업),48.50875119
051900,LG생활건강,2021,CF,배당금수취(영업),63.84911352
051900,LG생활건강,2021,CF,이자지급(영업),79.82482336
051900,LG생활건강,2021,CF,법인세납부(환급),3032.56558221
051900,LG생활건강,2021,CF,투자활동현금흐름,-4651.22432772
051900,LG생활건강,2021,CF,단기금융상품의 감소,420.0
051900,LG생활건강,2021,CF,단기기타채권의 감소,71.50005783
051900,LG생활건강,2021,CF,장기금융상품의 감소,0.0
051900,LG생활건강,2021,CF,장기기타채권의 감소,22.86461472
051900,LG생활건강,2021,CF,기타포괄손익-공정가치 측정 금융자산의 처분,0.0
051900,LG생활건강,2021,CF,기타비유동금융자산의 감소,0.0
051900,LG생활건강,2021,CF,관계기업에 대한 투자자산의 처분,0.16943803
051900,LG생활건강,2021,CF,유형자산의 처분,179.70989609
051900,LG생활건강,2021,CF,투자부동산의 처분,23.6
051900,LG생활건강,2021,CF,무형자산의 처분,2.70342552
051900,LG생활건강,2021,CF,정부보조금의 수취,2.537
051900,LG생활건강,2021,CF,종속기업 처분으로 인한 순현금유입액,73.64927342
051900,LG생활건강,2021,CF,단기금융상품의 증가,762.29
051900,LG생활건강,2021,CF,단기기타채권의 증가,6.96100059
051900,LG생활건강,2021,CF,장기기타채권의 증가,45.63158125
051900,LG생활건강,2021,CF,기타포괄손익-공정가치 측정 금융자산의 취득,0.0
051900,LG생활건강,2021,CF,유형자산의 취득,3218.74697496
051900,LG생활건강,2021,CF,투자부동산의 취득,0.1252892
051900,LG생활건강,2021,CF,무형자산의 취득,103.12236474
051900,LG생활건강,2021,CF,사업결합으로 인한 순현금 유출,1311.08082259
051900,LG생활건강,2021,CF,재무활동현금흐름,-2384.00403869
051900,LG생활건강,2021,CF,단기차입금의 차입,2115.08361822
051900,LG생활건강,2021,CF,장기차입금의 차입,0.0
051900,LG생활건강,2021,CF,종속기업의 유상증자,1.2
051900,LG생활건강,2021,CF,단기차입금의 상환,1604.5125842
051900,LG생활건강,2021,CF,유동성장기차입금의 상환,35.78572
051900,LG생활건강,2021,CF,유동성사채의 상환,0.0
051900,LG생활건강,2021,CF,리스부채의 지급,850.93142807
051900,LG생활건강,2021,CF,종속기업투자의 취득,147.70273001
051900,LG생활건강,2021,CF,배당금지급,1861.35519463
051900,LG생활건강,2021,CF,환율변동효과 반영전 현금및현금성자산의 순증가(감소),2809.58829727
051900,LG생활건강,2021,CF,기초현금및현금성자산,4341.05464098
051900,LG생활건강,2021,CF,현금및현금성자산에 대한 환율변동효과,3.25780165
051900,LG생활건강,2021,CF,해외사업환산차이,191.30537743
051900,LG생활건강,2021,CF,기말현금및현금성자산,7345.20611733
051900,LG생활건강,2021,SCE,기초자본,885.8947
051900,LG생활건강,2021,SCE,기초자본,48054.04131407
051900,LG생활건강,2021,SCE,기초자본,-1241.22981721
051900,LG생활건강,2021,SCE,기초자본,973.25737783
051900,LG생활건강,2021,SCE,기초자본,48491.95698865
051900,LG생활건강,2021,SCE,기초자본,932.16194376
051900,LG생활건강,2021,SCE,기초자본,47559.79504489
051900,LG생활건강,2021,SCE,기초자본,-1112.1685298
051900,LG생활건강,2021,SCE,당기순이익(손실),8445.23495741
051900,LG생활건강,2021,SCE,당기순이익(손실),8611.2785188
051900,LG생활건강,2021,SCE,당기순이익(손실),8445.23495741
051900,LG생활건강,2021,SCE,당기순이익(손실),166.04356139
051900,LG생활건강,2021,SCE,확정급여제도의 재측정요소,187.7453696
051900,LG생활건강,2021,SCE,확정급여제도의 재측정요소,2.58833414
051900,LG생활건강,2021,SCE,확정급여제도의 재측정요소,185.15703546
051900,LG생활건강,2021,SCE,확정급여제도의 재측정요소,185.15703546
051900,LG생활건강,2021,SCE,기타포괄손익 공정가치 측정 금융자산 평가손실,-1.49661927
051900,LG생활건강,2021,SCE,기타포괄손익 공정가치 측정 금융자산 평가손실,-1.49661927
051900,LG생활건강,2021,SCE,기타포괄손익 공정가치 측정 금융자산 평가손실,-1.49661927
051900,LG생활건강,2021,SCE,지분법자본변동,2.34458815
051900,LG생활건강,2021,SCE,지분법자본변동,2.34458815
051900,LG생활건강,2021,SCE,지분법자본변동,2.34458815
051900,LG생활건강,2021,SCE,해외사업환산손익,609.34665619
051900,LG생활건강,2021,SCE,해외사업환산손익,13.92058072
051900,LG생활건강,2021,SCE,해외사업환산손익,595.42607547
051900,LG생활건강,2021,SCE,해외사업환산손익,595.42607547
051900,LG생활건강,2021,SCE,현금배당,1844.2129695
051900,LG생활건강,2021,SCE,현금배당,1844.2129695
051900,LG생활건강,2021,SCE,현금배당,1844.2129695
051900,LG생활건강,2021,SCE,비지배지분의 변동,-1062.14656931
051900,LG생활건강,2021,SCE,비지배지분의 변동,-1062.14656931
051900,LG생활건강,2021,SCE,비지배지분의 변동,-16.48784975
051900,LG생활건강,2021,SCE,비지배지분의 변동,-1078.63441906
051900,LG생활건강,2021,SCE,기말자본,973.25737783
051900,LG생활건강,2021,SCE,기말자본,885.8947
051900,LG생활건강,2021,SCE,기말자본,54840.22033744
051900,LG생활건강,2021,SCE,기말자본,-644.95577286
051900,LG생활건강,2021,SCE,기말자본,-2174.31509911
051900,LG생활건강,2021,SCE,기말자본,53880.1015433
051900,LG생활건강,2021,SCE,기말자본,54978.32811356
051900,LG생활건강,2021,SCE,기말자본,1098.22657026
051900,LG생활건강,2022,BS,유동자산,22843.88637755
051900,LG생활건강,2022,BS,현금및현금성자산,6550.92563078
051900,LG생활건강,2022,BS,단기금융상품,219.748304
051900,LG생활건강,2022,BS,기타채권,6028.85508474
051900,LG생활건강,2022,BS,매출채권,5508.61505948
051900,LG생활건강,2022,BS,기타채권,520.24002526
051900,LG생활건강,2022,BS,재고자산,9554.32614662
051900,LG생활건강,2022,BS,기타유동금융자산,26.87794247
051900,LG생활건강,2022,BS,기타유동자산,463.15326894
051900,LG생활건강,2022,BS,비유동자산,50185.41014448
051900,LG생활건강,2022,BS,장기금융상품,0.23
051900,LG생활건강,2022,BS,장기기타채권,406.37972467
051900,LG생활건강,2022,BS,관계기업및공동기업투자,601.46908565
051900,LG생활건강,2022,BS,이연법인세자산,523.97079036
051900,LG생활건강,2022,BS,유형자산,23838.67277039
051900,LG생활건강,2022,BS,사용권자산,1808.20799447
051900,LG생활건강,2022,BS,투자부동산,259.33611138
051900,LG생활건강,2022,BS,무형자산,21005.87252176
051900,LG생활건강,2022,BS,기타비유동금융자산,643.6726077
051900,LG생활건강,2022,BS,기타비유동자산,1097.5985381
051900,LG생활건강,2022,BS,자산총계,73029.29652203
051900,LG생활건강,2022,BS,유동부채,11627.57522705
051900,LG생활건강,2022,BS,매입채무 및 기타유동채무,6780.4043613
051900,LG생활건강,2022,BS,단기매입채무,2131.87479186
051900,LG생활건강,2022,BS,기타채무,2418.03567987
051900,LG생활건강,2022,BS,단기차입금,2155.44469417
051900,LG생활건강,2022,BS,유동성장기차입금,75.0491954
051900,LG생활건강,2022,BS,유동성사채,0.0
051900,LG생활건강,2022,BS,당기법인세부채,1023.79416709
051900,LG생활건강,2022,BS,유동반품충당부채,133.39134213
051900,LG생활건강,2022,BS,기타유동금융부채,2484.26155665
051900,LG생활건강,2022,BS,기타유동부채,1205.72379988
051900,LG생활건강,2022,BS,비유동부채,6713.36141249
051900,LG생활건강,2022,BS,장기매입채무 및 기타비유동채무,249.84549756
051900,LG생활건강,2022,BS,장기차입금,147.83780077
051900,LG생활건강,2022,BS,사채,0.0
051900,LG생활건강,2022,BS,장기예수보증금,102.00769679
051900,LG생활건강,2022,BS,퇴직급여부채,636.16144843
051900,LG생활건강,2022,BS,이연법인세부채,1652.23257419
051900,LG생활건강,2022,BS,기타비유동금융부채,3750.9498397
051900,LG생활건강,2022,BS,기타비유동부채,424.17205261
051900,LG생활건강,2022,BS,부채총계,18340.93663954
051900,LG생활건강,2022,BS,지배기업소유지분,53392.82549902
051900,LG생활건강,2022,BS,자본금,885.8947
051900,LG생활건강,2022,BS,자본잉여금,973.25737783
051900,LG생활건강,2022,BS,이익잉여금(결손금),55424.46884994
051900,LG생활건강,2022,BS,기타포괄손익누계액,-832.0926731
051900,LG생활건강,2022,BS,기타자본항목,-3058.70275565
051900,LG생활건강,2022,BS,비지배지분,1295.53438347
051900,LG생활건강,2022,BS,자본총계,54688.35988249
051900,LG생활건강,2022,BS,자본과부채총계,73029.29652203
051900,LG생활건강,2022,IS,매출액,71857.59184335
051900,LG생활건강,2022,IS,매출원가,31685.12092765
051900,LG생활건강,2022,IS,매출총이익,40172.4709157
051900,LG생활건강,2022,IS,판매비와관리비,33061.24157201
051900,LG생활건강,2022,IS,영업이익(손실),7111.22934369
051900,LG생활건강,2022,IS,금융수익,215.88027756
051900,LG생활건강,2022,IS,금융원가,272.61631668
051900,LG생활건강,2022,IS,기타영업외수익,588.55764285
051900,LG생활건강,2022,IS,기타영업외비용,3534.93663488
051900,LG생활건강,2022,IS,지분법손익,69.57929498
051900,LG생활건강,2022,IS,법인세비용차감전순이익(손실),4177.69360752
051900,LG생활건강,2022,IS,법인세비용,1594.29313871
051900,LG생활건강,2022,IS,당기순이익(손실),2583.40046881
051900,LG생활건강,2022,IS,지배기업소유주지분,2365.72425808
051900,LG생활건강,2022,IS,비지배지분,217.67621073
